Severity,Date,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,City,County,State,Zipcode,Timezone,Weather_Timestamp,Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Temperature(F)
2,2021-12-14,15:27:00,19:25:18,37.73952,-120.958791,0.016,Accident from Park Ridge Dr to Arrowwood Dr / Park Ridge Dr.,Riverbank,Stanislaus,CA,95367,US/Pacific,15:53:00,,29.8,10.0,WNW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,42.6
2,2021-12-14,16:01:00,16:33:00,37.715218,-121.092018,1.0490000000000002,Slow traffic on CA-99 S from Hammett Rd/Exit 234 (CA-99) to CA-219 (CA-99) due to accident.,Salida,Stanislaus,CA,95368,US/Pacific,15:53:00,,29.8,10.0,WNW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,42.6
2,2021-12-15,09:50:00,10:47:30,32.977859,-117.252193,1.011,Slow traffic on I-5 N - San Diego Fwy N from Del Mar Heights Rd (I-5) to Lomas Santa Fe Dr (I-5) due to accident.,Del Mar,San Diego,CA,92014,US/Pacific,09:55:00,,29.74,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,53.4
2,2021-12-15,07:08:00,09:08:24,37.531141,-120.792945,0.064,Incident on KATELLA DR near HOUSE 4208 Drive with caution.,Denair,Stanislaus,CA,95316-9703,US/Pacific,06:53:00,,30.14,8.0,SE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,42.4
2,2021-12-16,09:27:08,09:56:43,39.107159,-77.54917900000002,0.0,Lane blocked due to accident on VA-7-BR Market St at Fort Evans Rd.,Leesburg,Loudoun,VA,20176-4114,US/Eastern,09:52:00,,29.82,10.0,SSW,10.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,50.4
2,2021-12-23,17:18:00,19:21:50,33.375397,-117.251452,0.119,Stationary traffic on County Hwy-S13 from W Aviation Rd / E Aviation Rd to W Ash St due to accident.,Fallbrook,San Diego,CA,92028-3320,US/Pacific,16:55:00,,29.88,6.0,CALM,0.0,0.04,Haze,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,57.0
2,2021-12-29,10:44:30,17:19:38,33.331065,-84.122012,11.405,Stationary traffic on I-75 N - GA-401 N from GA-16/Exit 205 (I-75) to Jodeco Rd/Exit 222 (I-75) due to accident.,Locust Grove,Henry,GA,30248,US/Eastern,10:35:00,,28.95,4.0,S,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,66.3
4,2022-01-01,16:21:49,17:39:54,34.298772,-91.524768,0.165,Incident on US-165 NB near STATE HWY-276 Road closed. Take alternate route.,Stuttgart,Arkansas,AR,72160,US/Central,15:56:00,,29.4,10.0,E,6.0,0.26,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,65.7
2,2022-01-03,04:31:56,12:31:56,44.122939,-124.126322,0.096,Hazardous tree or vegetation. Use an alternate route.,Florence,Lane,OR,97439-8233,US/Pacific,04:13:00,,29.62,4.0,SW,28.0,0.03,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,47.5
2,2022-01-03,21:25:20,23:25:20,43.951672,-124.104238,0.111,Hazardous tree or vegetation. Use caution.,Florence,Lane,OR,97439-8533,US/Pacific,21:10:00,,29.88,7.0,W,25.0,0.01,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,47.5
2,2022-01-03,08:37:20,09:17:36,33.294281,-117.221931,0.0,Accident on CR-S13 Mission Rd Eastbound before CA-76.,Bonsall,San Diego,CA,92003,US/Pacific,08:55:00,,30.14,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,51.7
2,2022-01-03,10:25:00,13:19:00,39.312179,-76.532759,29.654,Slow traffic on I-95 S - Fort McHenry Tunl from I-895/62nd St/Exit 62 (I-95) to I-495/Exit 27-25 (I-95) due to accident.,Rosedale,Baltimore City,MD,21237,US/Eastern,10:53:00,,30.08,0.25,NNW,10.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,29.8
2,2022-01-04,07:50:00,09:27:30,38.16331,-77.19965400000002,1.3119999999999998,Stationary traffic on US-301 S - US-301 N from US-17/Tidewater Trl (A P Hill Blvd/US-301) to Port Conway Rd/Salem Church Rd (James Madison Pkwy/US-301) due to accident.,Port Royal,Caroline,VA,22535,US/Eastern,07:55:00,,30.37,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,24.9
2,2022-01-05,04:00:18,04:29:41,39.305153,-76.53141,0.0,Accident on I-95 Northbound at Exit 60 / Moravia Rd.,Rosedale,Baltimore City,MD,21237,US/Eastern,03:55:00,,30.17,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,33.6
2,2022-01-10,19:37:47,21:23:16,28.730417,-81.309883,0.0,Right lane blocked due to accident on US-17 Northbound at FL-419.,Longwood,Seminole,FL,32750,US/Eastern,19:53:00,,30.18,10.0,N,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,67.4
2,2022-01-14,14:57:00,20:25:00,33.365492,-117.16141100000002,11.299,Stationary traffic on I-15 N - Escondido Fwy N - CA-79 N from CA-76/Pala Rd (I-15) to I-215 (South) (I-15) due to accident.,Fallbrook,San Diego,CA,92028,US/Pacific,14:55:00,,29.97,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,55.9
2,2022-01-14,14:57:00,20:25:00,33.381286,-117.173482,10.523,Stationary traffic on I-15 N - Escondido Fwy N - CA-79 N from CA-76/Pala Rd (I-15) to I-215 (South) (I-15) due to accident.,Fallbrook,San Diego,CA,92028,US/Pacific,14:55:00,,29.97,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,55.9
2,2022-01-22,02:07:00,03:26:55,33.382834,-117.252433,0.063,Incident on N PICO AVE near HOUSE 300 Expect delays.,Fallbrook,San Diego,CA,92028,US/Pacific,01:55:00,,29.88,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,55.8
2,2022-01-25,08:43:46,09:28:46,32.803429,-86.832748,0.0,Lane blocked due to accident on AL-22 at CR-331.,Maplesville,Chilton,AL,36750-3804,US/Central,08:53:00,,29.4,10.0,NW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,47.1
2,2022-01-28,07:36:30,12:55:57,37.457887,-75.869952,0.227,Incident on US-13 SB near BAYFORD RD Road closed. Take alternate route.,Franktown,Northampton,VA,23354,US/Eastern,07:35:00,,30.1,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,38.1
2,2022-01-29,12:49:00,14:09:59,33.317313,-117.217552,0.004,Incident on VIA MONSERATE near LA CANADA RD Drive with caution.,Fallbrook,San Diego,CA,92028,US/Pacific,12:55:00,,29.97,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,57.1
2,2022-01-30,12:29:00,13:54:18,33.465325,-117.66365,0.052,Incident on CAMINO EL MOLINO near VIA SACRAMENTO Drive with caution.,Capistrano Beach,Orange,CA,92624-1013,US/Pacific,12:55:00,,30.0,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,56.0
4,2022-02-08,20:30:00,22:31:02,40.73855996112472,-114.05307412093136,0.563,Road Closed (Crash) - on I-80 we at I-80 Exit 407 West Wendover in Nevada. Use caution and expect delays.,West Wendover,Elko,NV,89883,US/Mountain,20:56:00,,26.07,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,38.5
2,2022-02-08,18:35:08,19:50:09,37.57385900000001,-77.48558,0.026,Incident on ANTRIM AVE near W BROAD ST RICH Drive with caution.,Richmond,Richmond (City),VA,23230-3828,US/Eastern,18:54:00,,29.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,35.5
2,2022-02-13,20:49:30,23:08:00,33.213365,-117.389273,1.186,Slow traffic on San Diego Fwy S - I-5 S from Las Pulgas Rd (I-5) to Mission Ave (I-5) due to accident.,Oceanside,San Diego,CA,92058,US/Pacific,20:54:00,,30.05,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,66.8
2,2022-02-18,06:23:34,06:52:53,33.397049,-117.593941,0.0,Crash on I-5 Northbound at Exit 72 / Cristianitos Rd.,San Clemente,Orange,CA,92672,US/Pacific,05:54:00,,30.14,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,58.2
2,2022-02-19,08:36:30,18:25:30,33.222293,-117.392503,4.444,Slow traffic on San Diego Fwy S - I-5 S from Las Pulgas Rd (I-5) to Las Flores Dr (I-5) due to accident.,Oceanside,San Diego,CA,92058,US/Pacific,08:54:00,,30.03,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,61.2
2,2022-02-20,09:41:30,11:10:30,33.224369,-117.394422,3.662,Stationary traffic on San Diego Fwy S - I-5 S from Las Pulgas Rd (I-5) to Cassidy St (I-5) due to accident.,Oceanside,San Diego,CA,92058,US/Pacific,09:54:00,,29.92,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,56.7
2,2022-02-23,17:38:00,19:46:16,33.377989,-117.247093,0.041,Accident from Elbrook Dr to Fallbrook.,Fallbrook,San Diego,CA,92028-3039,US/Pacific,17:54:00,,29.97,10.0,ENE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48.2
2,2022-02-24,05:57:09,06:55:43,34.77916,-81.004028,0.0,Crash on SC-901 Edgeland Rd at Westbrook Rd.,Edgemoor,Chester,SC,29712-7709,US/Eastern,06:15:00,,29.48,0.25,SSE,3.0,0.0,Fog,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,60.0
2,2022-02-25,10:50:04,13:44:05,37.452358,-75.873408,0.426,Incident on US-13 NB near BAYFORD RD Road closed. Take alternate route.,Nassawadox,Northampton,VA,23413,US/Eastern,10:55:00,,30.04,1.0,W,16.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,45.1
2,2022-02-27,23:28:00,03:45:00,35.20136475546264,-78.67106795273459,0.375,The road is closed near Exit 65 (NC 82/Godwin-Falcon Road).,Godwin,Cumberland,NC,28344,US/Eastern,23:35:00,,29.92,2.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,43.6
2,2022-02-27,13:18:30,13:51:00,39.97447371463787,-75.11825680696906,0.966,Slow traffic on I-95 S from Allegheny Ave/Exit 25 (I-95) to Girard Ave/Exit 23 (I-95) due to accident.,Philadelphia,Philadelphia,PA,19125,US/Eastern,12:54:00,,29.88,10.0,W,22.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.6
2,2022-02-28,05:12:00,07:20:25,40.02528,-75.03133299999998,0.032,Multi vehicle crash on TACONY ST / STATE RD southbound at COTTMAN AVNEW STATE RD. There is a traffic disruption.,Philadelphia,Philadelphia,PA,19136,US/Eastern,04:54:00,,30.05,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,30.0
4,2022-03-04,16:54:00,19:07:20,40.649098,-79.708919,1.435,Multi vehicle crash on FREEPORT RD / BRIDGE ST / BUTLER ST / PITTSBURGH ST / SEVENTH AV / MAIN ST / TENTH AV southbound between EVERGREEN RD and CABLE AV. All lanes closed.,Natrona Heights,Allegheny,PA,15065-1903,US/Eastern,16:56:00,,29.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,29.7
2,2022-03-09,20:49:00,22:43:30,37.891807,-104.828816,3.758,Slow traffic on US-85 N - US-87 N - I-25 N from CR-670/Exit 67 (I-25) to CO-165/Exit 74 (I-25) due to accident.,Rye,Pueblo,CO,81069,US/Mountain,20:55:00,,20.27,10.0,WSW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,25.2
2,2022-03-18,09:47:26,11:02:28,38.29223513584951,-77.50653862916229,0.374,Incident on I-95 NB near MM 130 Drive with caution.,Fredericksburg,Fredericksburg (City),VA,22401,US/Eastern,09:55:00,,29.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,59.9
2,2022-03-23,07:37:00,09:56:48,41.286245584291045,-73.04250597918967,1.276,Crash (2 Vehicle) on RT15 Northbound between Exits 56 and 57. The left lane is closed. Reported Wednesday March 23 at 7:37 am.,Orange,New Haven,CT,06477,US/Eastern,07:53:00,,30.25,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,35.5
2,2022-04-01,06:51:30,08:09:18,41.579735,-87.432693,1.635,Incident on IN-912 NB near 177TH ST Road closed. Take alternate route.,Gary,Lake,IN,46406,US/Central,06:45:00,,29.29,10.0,NW,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.8
2,2022-04-01,06:03:35,07:21:18,41.581933,-87.299561,0.221,Incident on I-65 SB near CENTRAL AVE Road closed. Take alternate route.,Gary,Lake,IN,46402,US/Central,05:45:00,,29.26,10.0,NW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.8
2,2022-04-01,06:57:03,08:26:05,28.229441,-82.435516,0.0,Lane blocked due to crash on Hale Rd at Collier Pkwy.,Land O Lakes,Pasco,FL,34639,US/Eastern,06:55:00,,29.95,7.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,74.6
3,2022-04-01,17:04:22,17:33:26,41.568962,-87.355751,4.0,Left lane blocked due to crash on I-80 Eastbound from Exit 6 / Clark Rd to Exit 9 / Grant St.,Gary,Lake,IN,46407,US/Central,16:45:00,,29.48,10.0,ENE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,34.8
2,2022-04-05,08:19:50,08:49:31,34.69553,-81.19360400000002,0.0,Crash on Wilson St at US-321-BYP J A Cochran Byp.,Chester,Chester,SC,29706,US/Eastern,08:15:00,,29.26,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,61.1
2,2022-04-05,13:03:30,15:01:48,41.567177,-87.318638,0.031,Accident from I-94/I-80/US-6 (Martin Luther King Dr) to E Ridge Rd/E 37th Ave (Martin Luther King Dr).,Gary,Lake,IN,46407,US/Central,12:45:00,,29.1,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,46.2
2,2022-04-06,04:46:27,06:01:32,41.512924432556574,-87.31968998867359,2.388,Incident on I-65 NB near 53RD AVE Right lane blocked. Expect delays.,Merrillville,Lake,IN,46410,US/Central,04:45:00,,28.89,7.0,WSW,17.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,48.1
2,2022-04-11,12:48:00,14:05:21,39.71189,-121.775331,0.046,Incident on SKYWAY RD EB near HONEY RUN RD Expect delays.,Chico,Butte,CA,95928-8805,US/Pacific,12:57:00,,29.58,40.0,NW,40.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,52.1
2,2022-04-12,12:20:05,13:38:06,27.962236,-82.791749,0.019,Incident on S MARTIN LUTHER KING JR AVE near GOULD ST Drive with caution.,Clearwater,Pinellas,FL,33756-5719,US/Eastern,11:53:00,,30.19,10.0,ESE,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,73.1
2,2022-04-12,17:44:39,19:29:14,42.23263621310122,-87.85518765407629,1.121,Incident on US-41 SB near W WESTLEIGH RD Drive with caution.,Lake Forest,Lake,IL,60045,US/Central,17:52:00,,29.04,10.0,SE,17.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,56.2
2,2022-04-12,05:25:00,11:16:30,40.781507,-73.58287299999998,5.261,Slow traffic on I-495 W from NY-25/Exit 40 (I-495) to New Hyde Park Rd/Exit 34 (I-495) due to accident.,Old Westbury,Nassau,NY,11568,US/Eastern,05:53:00,,29.87,10.0,NNE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,53.2
2,2022-04-14,17:05:00,18:28:03,40.56805729846683,-75.5199873443817,0.755,Incident on I-78 WB near MP 55 Drive with caution.,Allentown,Lehigh,PA,18103,US/Eastern,17:10:00,,29.4,10.0,WNW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,61.6
2,2022-04-15,03:40:00,04:55:48,28.053967,-82.331497,0.013,Incident on US-301 near E FOWLER AVE Drive with caution.,Thonotosassa,Hillsborough,FL,33592,US/Eastern,03:35:00,,29.99,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,77.4
2,2022-04-17,16:54:00,18:12:08,27.456444,-81.661771,0.257,Incident on SR-66 WB near DAVIS RANCH RD Road closed. Take alternate route.,Zolfo Springs,Hardee,FL,33890,US/Eastern,19:35:00,,29.8,3.0,WNW,13.0,0.0,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,81.6
2,2022-04-20,23:31:30,00:16:30,32.73583,-97.369963,0.233,Stationary traffic from Camp Bowie Blvd (Montgomery St) to I-30/West Fwy (Montgomery St) due to accident.,Fort Worth,Tarrant,TX,76107-4583,US/Central,23:52:00,,29.18,10.0,S,22.0,0.0,Fair / Windy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,78.2
2,2022-04-21,08:01:44,09:02:02,27.5,-81.489532,0.0,Crash on US-27 at Thunderbird Rd.,Sebring,Highlands,FL,33870,US/Eastern,07:55:00,,30.14,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,75.6
2,2022-04-24,19:20:30,21:22:24,32.74407505973461,-97.482022046578,0.1369999999999999,Accident from Academy Blvd (Westpoint Blvd) to I-820 (Westpoint Blvd).,Fort Worth,Tarrant,TX,76108,US/Central,18:52:00,,29.18,10.0,NNW,9.0,0.04,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,74.7
2,2022-04-26,06:31:48,07:46:49,38.23517918568499,-77.49847054444551,6.815,Incident on I-95 SB near MM 125 Right lane blocked. Expect delays.,Fredericksburg,Spotsylvania,VA,22408,US/Eastern,06:35:00,,29.94,2.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,64.4
2,2022-04-26,06:21:30,07:22:00,38.238539,-77.499471,1.668,Stationary traffic on I-95 S from VA-3/Exit 130 (I-95) to VA-606/Exit 118 (I-95) due to accident.,Fredericksburg,Spotsylvania,VA,22407,US/Eastern,06:15:00,,29.94,4.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,64.4
2,2022-04-28,01:23:00,03:24:39,32.80319094642256,-97.42560982657706,0.117,Accident from NW Loop 820 Service Rd E to I-820 E.,Fort Worth,Tarrant,TX,76135,US/Central,01:52:00,,29.28,10.0,SSE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,72.1
2,2022-05-03,09:01:00,10:55:00,38.253594,-77.510977,4.234,Stationary traffic on I-95 N from US-17/US-1/Exit 126 (I-95) to US-17/Exit 133 (I-95) due to accident.,Fredericksburg,Spotsylvania,VA,22408,US/Eastern,08:55:00,,30.0,2.0,NNE,6.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,64.7
2,2022-05-04,05:12:30,05:43:00,38.333996,-77.497694,1.5659999999999998,Slow traffic on I-95 N from VA-3/Exit 130 (I-95) to VA-630/Exit 140 (I-95) due to accident.,Fredericksburg,Stafford,VA,22405,US/Eastern,05:15:00,,29.86,10.0,SE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,67.0
2,2022-05-04,05:39:00,08:02:00,32.695312,-97.32047,5.202000000000001,Stationary traffic on I-35W N - US-377 N - US-287 N from Seminary Dr (I-35W) to Northside Dr/Exit 53 (I-35W) due to accident.,Fort Worth,Tarrant,TX,76110,US/Central,05:52:00,,29.22,2.0,E,5.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,75.7
3,2022-05-05,05:58:08,07:45:43,32.684078,-97.452324,0.0,Two lanes blocked and left hand shoulder blocked due to crash on I-20 Westbound at Winscott Rd.,Fort Worth,Tarrant,TX,76126,US/Central,05:52:00,,29.09,10.0,SE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,74.6
2,2022-05-13,04:22:43,04:51:41,38.238762,-77.501343,2.2699999809265137,Exit ramp from I-95 Southbound to Jefferson Davis Hwy Southbound lane blocked due to crash.,Fredericksburg,Spotsylvania,VA,22407,US/Eastern,04:15:00,,30.07,3.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,67.2
